latency,status
1.2508623600006104,200
1.2798829078674316,200
1.3620333671569824,200
1.4200263023376465,200
1.4891574382781982,200
1.5469553470611572,200
1.6099498271942139,200
1.6831028461456299,200
1.7426657676696777,200
1.8037075996398926,200
0.5789754390716553,200
0.6040890216827393,200
0.6195204257965088,200
0.615631103515625,200
0.5719461441040039,200
0.6130495071411133,200
0.5640366077423096,200
0.5899319648742676,200
0.5462920665740967,200
0.5499768257141113,200
0.516782283782959,200
0.47191905975341797,200
0.08038735389709473,200
0.14394593238830566,200
0.11995840072631836,200
0.07443714141845703,200
0.07643628120422363,200
0.07574796676635742,200
0.10408782958984375,200
0.17820215225219727,200
0.10558080673217773,200
0.07620573043823242,200
0.20144104957580566,200
0.12772297859191895,200
0.18927574157714844,200
0.24417471885681152,200
0.31763720512390137,200
0.32695436477661133,200
0.2935371398925781,200
0.32184481620788574,200
0.35873985290527344,200
0.3151564598083496,200
0.31272315979003906,200
0.3095426559448242,200
0.2955613136291504,200
0.2909526824951172,200
0.2489163875579834,200
0.2887234687805176,200
0.27207255363464355,200
0.28183794021606445,200
0.26976490020751953,200
0.27013373374938965,200
0.2630467414855957,200
0.2620046138763428,200
0.26036763191223145,200
0.2579047679901123,200
0.25538110733032227,200
0.2580692768096924,200
0.2605457305908203,200
0.26036691665649414,200
0.266693115234375,200
0.2673516273498535,200
0.2687838077545166,200
0.2703857421875,200
0.32254672050476074,200
0.36948060989379883,200
0.3703474998474121,200
0.3442084789276123,200
0.34194421768188477,200
0.3427853584289551,200
0.3405461311340332,200
0.3401360511779785,200
0.2910771369934082,200
0.28720951080322266,200
0.3041243553161621,200
0.3073232173919678,200
0.30968666076660156,200
0.309612512588501,200
0.3086838722229004,200
0.31041741371154785,200
0.31234002113342285,200
0.31566905975341797,200
0.3241086006164551,200
0.3697624206542969,200
0.37197375297546387,200
0.3756678104400635,200
0.34726524353027344,200
0.336993932723999,200
0.33757972717285156,200
0.3289909362792969,200
0.2833747863769531,200
0.28117799758911133,200
0.25392913818359375,200
0.2658545970916748,200
0.28110623359680176,200
0.3265342712402344,200
0.2886054515838623,200
0.2999541759490967,200
0.2960083484649658,200
0.2969849109649658,200
0.2805922031402588,200
0.23288750648498535,200
0.2659111022949219,200
0.2550232410430908,200
0.2667667865753174,200
0.262451171875,200
0.2604796886444092,200
0.26289796829223633,200
0.2635684013366699,200
0.2629525661468506,200
0.2577817440032959,200
0.2612466812133789,200
0.2775309085845947,200
0.27948522567749023,200
0.2726740837097168,200
0.2730522155761719,200
0.2855818271636963,200
0.2934761047363281,200
0.2954590320587158,200
0.3279120922088623,200
0.3259716033935547,200
0.33614492416381836,200
0.3493959903717041,200
0.32985854148864746,200
0.31852173805236816,200
0.3207571506500244,200
0.3213217258453369,200
0.3203897476196289,200
0.3170778751373291,200
0.3030858039855957,200
0.3113389015197754,200
0.3158853054046631,200
0.32711029052734375,200
0.3464183807373047,200
0.37816715240478516,200
0.4141576290130615,200
0.4386141300201416,200
0.45940160751342773,200
0.45261693000793457,200
0.3710193634033203,200
0.33730602264404297,200
0.3043544292449951,200
0.27950525283813477,200
0.6504576206207275,200
0.31012773513793945,200
0.3146035671234131,200
0.3692770004272461,200
0.3804304599761963,200
0.37329626083374023,200
0.374894380569458,200
0.37509632110595703,200
0.3729746341705322,200
0.374117374420166,200
0.37116384506225586,200
0.37310171127319336,200
0.35472965240478516,200
0.36110424995422363,200
0.3615844249725342,200
0.3579216003417969,200
0.3601551055908203,200
0.3588113784790039,200
0.3607802391052246,200
0.36142778396606445,200
0.38256406784057617,200
0.3670778274536133,200
0.3670525550842285,200
0.36820244789123535,200
0.3685767650604248,200
0.37195897102355957,200
0.36986541748046875,200
0.36960291862487793,200
0.34752845764160156,200
0.3805696964263916,200
0.3660318851470947,200
0.36764073371887207,200
0.3695850372314453,200
0.38957738876342773,200
0.3808019161224365,200
0.32784223556518555,200
0.31032824516296387,200
0.3229997158050537,200
0.3202686309814453,200
0.3172576427459717,200
0.2967822551727295,200
0.33014345169067383,200
0.3248722553253174,200
0.3263213634490967,200
0.3251633644104004,200
0.3271667957305908,200
0.324556827545166,200
0.32319140434265137,200
0.3018941879272461,200
0.31005358695983887,200
0.3017902374267578,200
0.3077218532562256,200
0.3063011169433594,200
0.30544233322143555,200
0.30661773681640625,200
0.3059046268463135,200
0.30283570289611816,200
0.30352091789245605,200
0.30365443229675293,200
0.30612707138061523,200
0.3573911190032959,200
0.3211181163787842,200
0.3355081081390381,200
0.32610368728637695,200
0.33141207695007324,200
0.33107733726501465,200
0.3276176452636719,200
0.27718162536621094,200
0.31215834617614746,200
0.29755282402038574,200
0.3008580207824707,200
0.2992570400238037,200
0.30102992057800293,200
0.30048656463623047,200
0.2997915744781494,200
0.29857659339904785,200
0.29631829261779785,200
0.29935526847839355,200
0.30278968811035156,200
0.3026914596557617,200
0.3061683177947998,200
0.3123140335083008,200
0.31549811363220215,200
0.3206441402435303,200
0.3185255527496338,200
0.3163750171661377,200
0.3181915283203125,200
0.32015252113342285,200
0.36161327362060547,200
0.3273158073425293,200
0.33992695808410645,200
0.3402745723724365,200
0.33993029594421387,200
0.3361344337463379,200
0.33099865913391113,200
0.2828519344329834,200
0.3126685619354248,200
0.2972853183746338,200
0.30098724365234375,200
0.30182886123657227,200
0.3033723831176758,200
0.3078653812408447,200
0.3111586570739746,200
0.3204987049102783,200
0.33812856674194336,200
0.34090566635131836,200
0.34316325187683105,200
0.3449862003326416,200
0.3579676151275635,200
0.3592793941497803,200
0.35332775115966797,200
0.38825201988220215,200
0.3788018226623535,200
0.3969128131866455,200
0.3978104591369629,200
0.4488227367401123,200
0.5026028156280518,200
0.45949840545654297,200
0.45979952812194824,200
0.4066023826599121,200
0.4100310802459717,200
0.39443016052246094,200
0.4152965545654297,200
0.38977980613708496,200
0.3353307247161865,200
0.3822054862976074,200
0.3826024532318115,200
0.38454174995422363,200
0.3983151912689209,200
0.3895602226257324,200
0.36943936347961426,200
0.3913125991821289,200
0.39189887046813965,200
0.39162755012512207,200
0.39266085624694824,200
0.41133546829223633,200
0.384260892868042,200
0.3907630443572998,200
0.4087066650390625,200
0.4004642963409424,200
0.4023277759552002,200
0.39832186698913574,200
0.39991092681884766,200
0.4081766605377197,200
0.4094412326812744,200
0.40689563751220703,200
0.401653528213501,200
0.33908510208129883,200
0.282916784286499,200
0.26724743843078613,200
0.2930736541748047,200
0.3039867877960205,200
0.28969478607177734,200
0.3005554676055908,200
0.30321836471557617,200
0.2918856143951416,200
0.2980332374572754,200
0.279888391494751,200
0.28985142707824707,200
0.2876589298248291,200
0.28563499450683594,200
0.28620123863220215,200
0.2687544822692871,200
0.2791435718536377,200
0.2902376651763916,200
0.2798607349395752,200
0.278003454208374,200
0.27924609184265137,200
0.29221439361572266,200
0.31642723083496094,200
0.34711766242980957,200
0.32158565521240234,200
0.382096529006958,200
0.4346334934234619,200
0.5052955150604248,200
0.4930999279022217,200
0.49013352394104004,200
0.47963857650756836,200
0.44904017448425293,200
0.39739346504211426,200
0.4274153709411621,200
0.41811180114746094,200
0.43486475944519043,200
0.403914213180542,200
0.42064785957336426,200
0.42267680168151855,200
0.4206383228302002,200
0.421642541885376,200
0.41916966438293457,200
0.42534732818603516,200
0.42519426345825195,200
0.4122333526611328,200
0.4245436191558838,200
0.4232807159423828,200
0.4686434268951416,200
0.4378683567047119,200
0.4501326084136963,200
0.5007226467132568,200
0.45911097526550293,200
0.4595222473144531,200
0.4563486576080322,200
0.46532702445983887,200
0.5119764804840088,200
0.42658424377441406,200
0.4546396732330322,200
0.44393038749694824,200
0.39775562286376953,200
0.43579697608947754,200
0.44194746017456055,200
0.43945789337158203,200
0.42775750160217285,200
0.3814566135406494,200
0.4185788631439209,200
0.4671788215637207,200
0.43198490142822266,200
0.4394969940185547,200
0.46833014488220215,200
0.44658970832824707,200
0.45441627502441406,200
0.4640827178955078,200
0.4649057388305664,200
0.48893117904663086,200
0.43014097213745117,200
0.48461461067199707,200
0.46328306198120117,200
0.44605302810668945,200
0.4647791385650635,200
0.4560379981994629,200
0.45683741569519043,200
0.4628455638885498,200
0.4410247802734375,200
0.453125,200
0.4338393211364746,200
0.4458794593811035,200
0.441084623336792,200
0.44159722328186035,200
0.3287925720214844,200
0.3338050842285156,200
0.3379385471343994,200
0.3402690887451172,200
0.3405923843383789,200
0.3528451919555664,200
0.3444490432739258,200
0.35263824462890625,200
0.3977329730987549,200
0.3576042652130127,200
0.3762938976287842,200
0.3690164089202881,200
0.36782407760620117,200
0.36815714836120605,200
0.35424184799194336,200
0.30744171142578125,200
0.34392237663269043,200
0.32370829582214355,200
0.3395512104034424,200
0.3245987892150879,200
0.3350701332092285,200
0.33101773262023926,200
0.3300755023956299,200
0.3267028331756592,200
0.32871556282043457,200
0.34060072898864746,200
0.3663337230682373,200
0.37427210807800293,200
0.3750948905944824,200
0.4275074005126953,200
0.43227219581604004,200
0.40097880363464355,200
0.3807549476623535,200
0.35039854049682617,200
0.33402037620544434,200
0.3375110626220703,200
0.2861919403076172,200
0.2919278144836426,200
0.32325124740600586,200
0.3278038501739502,200
0.3327782154083252,200
0.348644495010376,200
0.35152173042297363,200
0.41192173957824707,200
0.4319281578063965,200
0.48352694511413574,200
0.48250484466552734,200
0.4790992736816406,200
0.4724278450012207,200
0.4693131446838379,200
0.4550766944885254,200
0.4519071578979492,200
0.40277886390686035,200
0.45712709426879883,200
0.43816184997558594,200
0.44427490234375,200
0.4449286460876465,200
0.46103668212890625,200
0.5123088359832764,200
0.4746232032775879,200
0.4831564426422119,200
0.49208950996398926,200
0.48323988914489746,200
0.5132339000701904,200
0.5094878673553467,200
0.5193779468536377,200
0.5066092014312744,200
0.4596116542816162,200
0.49596571922302246,200
0.5055387020111084,200
0.4795835018157959,200
0.4010899066925049,200
0.3927018642425537,200
0.38404273986816406,200
0.38436102867126465,200
0.3826882839202881,200
0.3836681842803955,200
0.38159966468811035,200
0.36154794692993164,200
0.3724989891052246,200
0.3949899673461914,200
0.4430208206176758,200
0.4156522750854492,200
0.41593027114868164,200
0.3970448970794678,200
0.3709142208099365,200
0.35840725898742676,200
0.3504207134246826,200
0.29093217849731445,200
0.32172226905822754,200
0.31848597526550293,200
0.3216369152069092,200
0.32415318489074707,200
0.32555270195007324,200
0.3166656494140625,200
0.34694647789001465,200
0.3908970355987549,200
0.35514140129089355,200
0.3572993278503418,200
0.3583230972290039,200
0.37140560150146484,200
0.3810155391693115,200
0.387998104095459,200
0.3203873634338379,200
0.3861420154571533,200
0.387998104095459,200
0.3883368968963623,200
0.38644838333129883,200
0.36581850051879883,200
0.3421149253845215,200
0.3574366569519043,200
0.3573174476623535,200
0.3871617317199707,200
0.34174656867980957,200
0.3313934803009033,200
0.3317601680755615,200
0.3270449638366699,200
0.32047200202941895,200
0.3139476776123047,200
0.2838733196258545,200
0.33089685440063477,200
0.36468052864074707,200
0.36497998237609863,200
0.3804612159729004,200
0.3814983367919922,200
0.37598156929016113,200
0.3788938522338867,200
0.3765881061553955,200
0.3834960460662842,200
0.39202189445495605,200
0.3871281147003174,200
0.37541866302490234,200
0.37360358238220215,200
0.3744823932647705,200
0.37546300888061523,200
0.37972164154052734,200
0.3600122928619385,200
0.3597123622894287,200
0.3614189624786377,200
0.3612186908721924,200
0.36105775833129883,200
0.36182165145874023,200
0.3644728660583496,200
0.3751063346862793,200
0.39043140411376953,200
0.40196871757507324,200
0.41419291496276855,200
0.4176485538482666,200
0.43344759941101074,200
0.43156003952026367,200
0.4316248893737793,200
0.41802072525024414,200
0.401458740234375,200
0.38863658905029297,200
0.37901806831359863,200
0.39518117904663086,200
0.4023115634918213,200
0.42162370681762695,200
0.44651269912719727,200
0.44468259811401367,200
0.4571065902709961,200
0.5097873210906982,200
0.47162342071533203,200
0.4602835178375244,200
0.4397706985473633,200
0.42566442489624023,200
